SK_ID_CURR,TARGET,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,TOTALAREA_MODE,DEF_30_CNT_SOCIAL_CIRCLE,FLAG_DOCUMENT_3,AMT_REQ_CREDIT_BUREAU_YEAR,CODE_GENDER
427091,0,0,211500.0,1107981.0,32526.0,967500.0,0.030755,-15061,-3761,-9162.0,-4411,9.0,1,1,0,1,0,0,2.0,2,2,13,0,0,0,0,0,0,0.5059979305057544,0.6252377534514281,0.5352762504724826,0.0688,0.0,1,1.0,1.0
387567,0,0,90000.0,199080.0,12307.5,157500.0,0.010276,-21511,365243,-10150.0,-4631,9.0,1,0,0,1,0,0,1.0,2,2,11,0,0,0,0,0,0,0.5059979305057544,0.7206533644438693,0.6075573001388961,0.0676,0.0,0,1.0,0.0
415979,0,0,81000.0,450000.0,22018.5,450000.0,0.031329,-15501,-1550,-7859.0,-4624,9.0,1,1,1,1,1,0,2.0,2,2,9,0,0,0,0,0,0,0.5683654366499946,0.5534165722648343,0.2405414172860865,0.0072,0.0,1,4.0,0.0
342531,0,1,360000.0,337500.0,16875.0,337500.0,0.032561,-13211,-454,-6046.0,-4153,11.0,1,1,0,1,1,0,3.0,1,1,16,0,1,1,0,0,0,0.5059979305057544,0.6944262289705753,0.2822484337007223,0.0761,0.0,1,2.0,1.0
379697,0,0,117000.0,1046142.0,30717.0,913500.0,0.031329,-19249,-7216,-2779.0,-2769,9.0,1,1,0,1,0,0,2.0,2,2,10,0,0,0,0,0,0,0.5059979305057544,0.4764133477122117,0.6092756673894402,0.0688,2.0,1,1.0,0.0
193219,0,0,292500.0,790830.0,62613.0,675000.0,0.032561,-12664,-331,-4998.0,-4094,12.0,1,1,0,1,0,1,2.0,1,1,16,0,0,0,0,0,0,0.5222151361517471,0.6211606027669035,0.324891229465852,0.2416,0.0,0,9.0,1.0
397359,0,0,81000.0,91692.0,5391.0,81000.0,0.018801,-20137,365243,-12937.0,-2736,15.0,1,0,0,1,0,0,2.0,2,2,6,0,0,0,0,0,0,0.5059979305057544,0.5970074999564327,0.5352762504724826,0.0688,0.0,0,1.0,0.0
336665,0,1,76500.0,95940.0,10332.0,90000.0,0.009175,-15628,-938,-5577.0,-2983,9.0,1,1,1,1,0,0,3.0,2,2,17,0,0,0,0,0,0,0.2522584263941803,0.7345760870855966,0.5352762504724826,0.1748,0.0,1,1.0,1.0
399856,1,0,162000.0,270000.0,13500.0,270000.0,0.006305,-14529,-721,-6473.0,-1359,9.0,1,1,0,1,0,0,2.0,3,3,4,0,0,0,0,0,0,0.5059979305057544,0.3380920434284215,0.2594676548211199,0.0688,0.0,0,1.0,0.0
337141,0,0,135000.0,480060.0,23346.0,337500.0,0.028663,-10024,-904,-1635.0,-2350,9.0,1,1,1,1,1,0,2.0,2,2,8,0,0,0,0,1,1,0.4663025127263719,0.4302430232618937,0.520897599048938,0.0688,0.0,1,0.0,0.0
207736,0,0,135000.0,1546020.0,45333.0,1350000.0,0.0066709999999999,-19197,-679,-7734.0,-2674,31.0,1,1,0,1,0,0,2.0,2,2,13,0,0,0,0,0,0,0.4034010459115763,0.4882884687860536,0.6178261467332483,0.2058,0.0,1,0.0,1.0
148023,0,0,135000.0,483480.0,12753.0,382500.0,0.019101,-10472,-141,-4704.0,-3159,2.0,1,1,1,1,1,0,2.0,2,2,13,0,0,0,0,1,1,0.1671084313254752,0.1380218431539708,0.4614823912998385,0.0688,0.0,1,4.0,1.0
123962,0,0,202500.0,500211.0,30730.5,463500.0,0.010032,-14310,-1203,-5440.0,-3598,6.0,1,1,0,1,0,0,2.0,2,2,10,0,0,0,0,0,0,0.5935329543776606,0.6074523211603527,0.6690566947824041,0.0688,0.0,1,5.0,0.0
409549,0,1,90000.0,135000.0,6750.0,135000.0,0.022625,-8831,-1122,-3652.0,-991,9.0,1,1,1,1,0,0,2.0,2,2,11,0,0,0,0,0,0,0.5059979305057544,0.0610976804311027,0.1301285429480269,0.2601,1.0,0,0.0,0.0
449123,0,1,90000.0,61128.0,6615.0,54000.0,0.020246,-12154,-1424,-1377.0,-3399,9.0,1,1,1,1,1,0,2.0,3,3,6,0,0,0,0,0,0,0.5059979305057544,0.0335213315480106,0.6363761710860439,0.1027,0.0,1,1.0,0.0
412265,0,2,157500.0,450000.0,22018.5,450000.0,0.025164,-10268,-1855,-4952.0,-2828,9.0,1,1,0,1,0,0,4.0,2,2,8,0,0,0,0,0,0,0.0956933053665117,0.5855296387131145,0.0687112548846205,0.0688,1.0,1,7.0,0.0
274578,0,0,112500.0,254412.0,12501.0,166500.0,0.0196889999999999,-18155,-392,-8510.0,-1625,9.0,1,1,0,1,1,0,2.0,2,2,10,0,0,0,0,0,0,0.5059979305057544,0.305196597097992,0.7091891096653581,0.1669,0.0,1,2.0,1.0
274042,0,1,112500.0,500211.0,25897.5,463500.0,0.015221,-10220,-406,-941.0,-1122,9.0,1,1,0,1,0,0,3.0,2,2,10,0,0,0,0,1,1,0.5059979305057544,0.4792068780075268,0.5352762504724826,0.0725,0.0,1,1.0,0.0
279259,0,0,126000.0,495000.0,26500.5,495000.0,0.026392,-23748,-2791,-3863.0,-4707,9.0,1,1,0,1,1,0,1.0,2,2,11,0,0,0,0,0,0,0.5059979305057544,0.7153358020141429,0.524496446363472,0.1355,0.0,1,3.0,0.0
450785,0,0,202500.0,534204.0,28588.5,495000.0,0.002134,-13648,-3104,-7735.0,-3953,9.0,1,1,0,1,0,0,2.0,3,3,10,0,0,0,0,0,0,0.6978661570004594,0.645908760709719,0.6296742509538716,0.0688,0.0,1,1.0,0.0
287020,0,2,67500.0,180000.0,9000.0,180000.0,0.02461,-9350,-368,-1532.0,-2008,9.0,1,1,0,1,0,0,4.0,2,2,11,0,0,0,0,1,1,0.5059979305057544,0.2666694210975108,0.6832688314232291,0.0688,0.0,0,3.0,0.0
346743,0,0,180000.0,1078200.0,38331.0,900000.0,0.010006,-11630,-1399,-9525.0,-3833,5.0,1,1,0,1,0,0,2.0,2,1,17,0,0,0,0,0,0,0.5059979305057544,0.3368159821945717,0.0366072628211145,0.2151,0.0,1,1.0,1.0
129875,0,2,180000.0,521280.0,35392.5,450000.0,0.072508,-15705,-566,-7881.0,-1792,9.0,1,1,1,1,1,0,4.0,1,1,18,0,0,0,0,0,0,0.5059979305057544,0.6454034618680502,0.1206410299309233,0.5065,1.0,1,0.0,1.0
439704,1,1,135000.0,269550.0,23188.5,225000.0,0.003069,-13441,-2226,-2687.0,-3005,9.0,1,1,0,1,0,0,3.0,3,3,10,0,0,0,0,0,0,0.5361199113129982,0.2572339252510343,0.6940926425266661,0.0688,0.0,1,3.0,0.0
221092,0,0,135000.0,270000.0,13500.0,270000.0,0.019101,-10213,-1096,-3282.0,-1041,9.0,1,1,0,1,0,0,2.0,2,2,16,0,0,0,0,1,1,0.4778191634989932,0.6476223399106761,0.6610235391308081,0.0688,0.0,0,0.0,0.0
311057,0,0,63000.0,157500.0,7875.0,157500.0,0.035792,-22293,365243,-851.0,-5540,9.0,1,0,0,1,0,1,1.0,2,2,15,0,0,0,0,0,0,0.7717796867219693,0.7198382292993498,0.7992967832109371,0.0688,0.0,0,0.0,0.0
105572,0,0,292500.0,1024740.0,52452.0,900000.0,0.072508,-20678,-586,-9361.0,-3874,9.0,1,1,0,1,1,1,2.0,1,1,15,0,0,0,0,0,0,0.8567943576464591,0.7267051455739335,0.2650494299443805,0.1622,0.0,1,0.0,0.0
337689,0,0,148500.0,1113840.0,51745.5,900000.0,0.035792,-21625,-119,-5081.0,-4672,30.0,1,1,0,1,0,0,2.0,2,2,11,0,0,0,0,1,1,0.5059979305057544,0.6093435298473515,0.5352762504724826,0.0688,0.0,1,1.0,1.0
218463,1,4,135000.0,1288350.0,37800.0,1125000.0,0.0060079999999999,-16584,365243,-10688.0,-127,9.0,1,0,0,1,0,0,6.0,2,2,11,0,0,0,0,0,0,0.5064420471955186,0.2170684860371296,0.7136313997323308,0.1558,0.0,1,0.0,0.0
392644,0,0,247500.0,533304.0,27360.0,405000.0,0.0196889999999999,-19876,-9499,-2039.0,-3344,9.0,1,1,0,1,0,0,1.0,2,2,14,0,0,0,0,0,0,0.5059979305057544,0.177852717677583,0.5262949398096192,0.059,0.0,1,1.0,0.0
301030,0,1,112500.0,314055.0,12091.5,238500.0,0.014464,-11488,-236,-5458.0,-3983,13.0,1,1,0,1,0,0,3.0,2,2,5,0,0,0,0,0,0,0.4911067890472685,0.6567540699984526,0.5352762504724826,0.0656,1.0,0,0.0,0.0
335338,1,2,103500.0,1078200.0,38331.0,900000.0,0.031329,-10778,-2968,-9636.0,-1565,9.0,1,1,1,1,0,0,4.0,2,2,13,0,0,0,0,0,0,0.4551526557862763,0.6445923049519254,0.4118485559242397,0.0688,0.0,1,1.0,0.0
432001,0,2,180000.0,225706.5,12375.0,153000.0,0.025164,-13801,-237,-7729.0,-4275,7.0,1,1,0,1,0,1,4.0,2,2,11,0,0,0,0,1,1,0.2120633835091385,0.5359012337941952,0.5082869913916046,0.0688,1.0,1,6.0,1.0
148249,0,0,256500.0,942300.0,30528.0,675000.0,0.01885,-13447,-5030,-8287.0,-4101,9.0,1,1,0,1,0,0,2.0,2,2,9,0,0,0,0,0,0,0.5059979305057544,0.7060609288257161,0.2925880073368475,0.1854,0.0,1,1.0,1.0
433387,0,0,90000.0,207306.0,10102.5,148500.0,0.030755,-19787,-3786,-2451.0,-3249,9.0,1,1,0,1,0,0,2.0,2,2,11,0,0,0,0,0,0,0.5059979305057544,0.6734390256831517,0.5352762504724826,0.0688,0.0,1,1.0,1.0
318838,0,1,225000.0,508495.5,24462.0,454500.0,0.00963,-16560,-2072,-283.0,-117,9.0,1,1,0,1,1,0,3.0,2,2,13,0,0,0,0,1,1,0.3518991383510597,0.3324049549550701,0.5352762504724826,0.0688,0.0,1,1.0,1.0
424714,0,0,405000.0,755190.0,36459.0,675000.0,0.009175,-13438,-3210,-524.0,-4948,5.0,1,1,0,1,0,0,2.0,2,2,18,0,0,0,0,0,0,0.6243769788160861,0.6306022011688209,0.6127042441012546,0.0125,0.0,1,1.0,0.0
445672,0,0,112500.0,1288350.0,37669.5,1125000.0,0.01885,-21339,365243,-12716.0,-4319,2.0,1,0,0,1,1,0,2.0,2,2,17,0,0,0,0,0,0,0.5059979305057544,0.7331282117178525,0.5726825047161584,0.0688,0.0,1,1.0,0.0
213852,0,0,225000.0,1305000.0,43857.0,1305000.0,0.026392,-14376,-2516,-1248.0,-4204,2.0,1,1,0,1,1,0,2.0,2,2,16,0,0,0,0,0,0,0.5695794188983211,0.7402499201449885,0.3280631605201915,0.0848,0.0,1,3.0,0.0
451664,1,0,67500.0,180000.0,9000.0,180000.0,0.005313,-18764,-4883,-8663.0,-2266,9.0,1,1,0,1,0,0,2.0,2,2,14,0,0,0,0,0,0,0.5059979305057544,0.2438827926742442,0.5352762504724826,0.0688,0.0,1,1.0,0.0
177534,0,0,157500.0,601474.5,26622.0,486000.0,0.035792,-16794,-376,-6732.0,-324,9.0,1,1,0,1,1,0,2.0,2,2,9,0,0,0,0,1,1,0.5059979305057544,0.3765814006453185,0.5352762504724826,0.0688,0.0,1,1.0,0.0
319968,0,0,99000.0,490495.5,27517.5,454500.0,0.020713,-11434,-1356,-3448.0,-3501,9.0,1,1,1,1,1,0,2.0,3,3,7,0,0,0,0,0,0,0.5059979305057544,0.7398039739910125,0.5352762504724826,0.0108,0.0,1,1.0,0.0
321751,0,0,135000.0,409653.0,15570.0,288000.0,0.035792,-21137,-5602,-3965.0,-4237,9.0,1,1,0,1,1,0,2.0,2,2,11,0,0,0,0,0,0,0.5844280127191718,0.5970601099571268,0.7309873696832169,0.0688,0.0,1,4.0,0.0
141328,0,0,112500.0,562491.0,27189.0,454500.0,0.0196889999999999,-19816,-5132,-4358.0,-3354,9.0,1,1,0,1,0,0,2.0,2,2,9,0,0,0,0,1,1,0.5059979305057544,0.1707874806755115,0.7544061731797895,0.0688,1.0,1,1.0,0.0
303782,0,1,135000.0,312768.0,24691.5,270000.0,0.031329,-9946,-244,-9885.0,-2623,9.0,1,1,0,1,0,0,3.0,2,2,8,0,0,0,1,1,0,0.2705864269746898,0.5313516125135993,0.3842068130556564,0.0688,0.0,0,2.0,1.0
232259,0,1,135000.0,545040.0,26640.0,450000.0,0.035792,-11427,-1351,-1782.0,-3578,15.0,1,1,0,1,0,0,3.0,2,2,11,0,0,0,0,0,0,0.4605414863170288,0.6764231967928513,0.4561097392782771,0.0688,0.0,1,0.0,1.0
212468,0,2,157500.0,270000.0,13500.0,270000.0,0.019101,-13389,-1322,-5096.0,-4518,9.0,1,1,0,1,0,0,4.0,2,2,13,0,0,0,0,1,1,0.6915634568086637,0.3766840822918524,0.5352762504724826,0.0688,1.0,0,1.0,0.0
266243,0,0,234000.0,1113399.0,47304.0,945000.0,0.032561,-19176,-1254,-4695.0,-2723,9.0,1,1,0,1,1,1,2.0,1,1,17,0,0,0,0,0,0,0.7113665716586096,0.6304442762414711,0.6263042766749393,0.0865,0.0,0,5.0,1.0
164458,0,0,157500.0,1327500.0,38943.0,1327500.0,0.016612,-21808,365243,-7742.0,-1553,9.0,1,0,0,1,0,0,2.0,2,2,9,0,0,0,0,0,0,0.5059979305057544,0.5627732949894249,0.6058362647264226,0.0688,0.0,1,1.0,0.0
369768,0,0,72000.0,158256.0,10615.5,144000.0,0.008625,-19900,-1281,-6917.0,-3390,9.0,1,1,0,1,1,0,2.0,2,2,12,0,0,0,0,1,1,0.5059979305057544,0.6704407418535621,0.5352762504724826,0.0907,0.0,1,1.0,0.0
427532,0,0,270000.0,142200.0,7047.0,112500.0,0.018634,-14448,-1683,-2239.0,-1413,9.0,1,1,0,1,0,0,2.0,2,2,18,0,0,0,0,0,0,0.7856360539897199,0.6510579632908892,0.6545292802242897,0.1777,0.0,1,4.0,0.0
237141,0,0,135000.0,1006920.0,42790.5,900000.0,0.031329,-18663,-827,-5546.0,-2208,9.0,1,1,0,1,0,0,2.0,2,2,11,0,0,0,0,0,0,0.3740147191628298,0.4009092284203804,0.4992720153045617,0.0579,0.0,1,2.0,0.0
203616,0,0,90000.0,906228.0,38394.0,810000.0,0.010006,-21334,365243,-10652.0,-4469,9.0,1,0,0,1,0,0,2.0,2,2,10,1,0,0,1,0,0,0.8548595118285067,0.4730489010376913,0.1841161559307151,0.0688,1.0,1,3.0,1.0
394009,0,0,378000.0,1024740.0,49297.5,900000.0,0.009549,-18570,-2805,-2677.0,-983,12.0,1,1,0,1,1,0,1.0,2,2,12,0,0,0,0,0,0,0.7514507301531361,0.4993458564362458,0.326475210066026,0.0688,0.0,1,2.0,1.0
372881,0,1,135000.0,405000.0,37867.5,405000.0,0.025164,-18553,-2279,-8351.0,-2102,13.0,1,1,1,1,1,0,3.0,2,2,12,0,0,0,0,0,0,0.7196930723324158,0.7562651244620316,0.4561097392782771,0.3797,0.0,0,6.0,0.0
357757,0,0,85500.0,119448.0,4500.0,94500.0,0.015221,-19227,-8776,-10058.0,-2768,24.0,1,1,1,1,1,0,2.0,2,2,13,0,0,0,0,1,1,0.5059979305057544,0.6019796066287098,0.2650494299443805,0.0688,0.0,1,2.0,0.0
149655,0,0,179100.0,269550.0,10543.5,225000.0,0.019101,-13698,-667,-588.0,-654,9.0,1,1,1,1,1,1,2.0,2,2,14,0,0,0,1,1,0,0.4199227422992885,0.0564195930973354,0.2020866016820394,0.0688,0.0,1,7.0,0.0
137825,0,1,90000.0,301464.0,23949.0,238500.0,0.035792,-15904,-3959,-417.0,-3196,9.0,1,1,0,1,0,0,3.0,2,2,10,0,0,0,0,1,1,0.8161551153513326,0.3465200816447525,0.7281412993111438,0.0688,0.0,1,0.0,0.0
179320,0,0,126000.0,292500.0,18693.0,292500.0,0.02461,-11820,-734,-9922.0,-1695,9.0,1,1,0,1,1,0,2.0,2,2,11,0,0,0,1,1,0,0.3347568740602122,0.6847089350941679,0.6817058776720116,0.0207,0.0,1,2.0,0.0
402282,0,0,99000.0,545040.0,25537.5,450000.0,0.028663,-15385,-2284,-9729.0,-4296,9.0,1,1,1,1,1,0,2.0,2,2,13,0,0,0,0,0,0,0.5059979305057544,0.1379282113063211,0.3910549766342248,0.0324,0.0,1,0.0,0.0
418156,0,0,270000.0,592560.0,35937.0,450000.0,0.04622,-13351,-236,-7427.0,-4191,9.0,1,1,0,1,0,0,2.0,1,1,15,0,0,0,0,0,0,0.5059979305057544,0.6652163342685601,0.6940926425266661,0.0098,0.0,1,4.0,0.0
297084,0,2,180000.0,345195.0,10215.0,234000.0,0.030755,-11446,-776,-5507.0,-4130,9.0,1,1,0,1,0,0,4.0,2,2,10,1,0,1,1,1,1,0.5059979305057544,0.533991729599783,0.5298898341969072,0.0688,0.0,0,0.0,1.0
156477,0,0,63000.0,814041.0,26388.0,679500.0,0.008575,-21446,365243,-10343.0,-4890,9.0,1,0,0,1,0,0,2.0,2,2,9,0,0,0,0,0,0,0.5059979305057544,0.7122264485455978,0.5352762504724826,0.0639,0.0,0,1.0,0.0
267696,0,0,90000.0,301464.0,19413.0,238500.0,0.022625,-16171,-5983,-4542.0,-3964,25.0,1,1,0,1,1,0,2.0,2,2,16,0,0,0,0,0,0,0.5059979305057544,0.6985910205673578,0.7194907850918436,0.1073,0.0,1,2.0,0.0
408629,0,0,416322.0,263686.5,28395.0,238500.0,0.0038179999999999,-15664,-1933,-3527.0,-4350,9.0,1,1,1,1,1,0,2.0,2,2,9,0,0,0,0,0,0,0.6389917403533822,0.687656675744049,0.5352762504724826,0.0688,0.0,1,1.0,0.0
255831,0,1,72000.0,298512.0,17266.5,270000.0,0.00702,-12965,-1093,-6986.0,-5110,9.0,1,1,1,1,1,0,3.0,2,2,9,0,0,0,0,1,1,0.2641437831880229,0.2746026937906662,0.5989262182569273,0.0688,0.0,1,2.0,0.0
308672,0,0,139500.0,724500.0,68787.0,724500.0,0.026392,-20876,-6672,-4233.0,-4370,9.0,1,1,1,1,1,0,2.0,2,2,17,0,0,0,0,0,0,0.5059979305057544,0.7518325081441903,0.7623356180684377,0.4311,0.0,0,2.0,0.0
378454,0,0,135000.0,900000.0,26446.5,900000.0,0.031329,-19454,-728,-8229.0,-2944,9.0,1,1,1,1,0,0,2.0,2,2,8,0,0,0,0,0,0,0.5059979305057544,0.1953537989258013,0.5352762504724826,0.0688,2.0,1,0.0,1.0
118802,0,0,67500.0,239850.0,23494.5,225000.0,0.031329,-24790,365243,-10577.0,-4071,6.0,1,0,0,1,1,0,2.0,2,2,7,0,0,0,0,0,0,0.5059979305057544,0.1621921059592286,0.5352762504724826,0.5959,0.0,0,1.0,0.0
345373,0,0,99000.0,50940.0,5346.0,45000.0,0.006629,-22093,365243,-10240.0,-5049,9.0,1,0,0,1,0,0,1.0,2,2,10,0,0,0,0,0,0,0.5059979305057544,0.2437981207824285,0.5673792367572691,0.2072,0.0,1,2.0,1.0
175479,0,0,81000.0,239850.0,23494.5,225000.0,0.015221,-21360,365243,-14251.0,-2869,6.0,1,0,0,1,1,0,2.0,2,2,12,0,0,0,0,0,0,0.5059979305057544,0.4441132308534598,0.5832379256761245,0.0688,0.0,0,0.0,0.0
120397,0,0,112500.0,535675.5,19849.5,478795.5,0.035792,-13503,-137,-651.0,-4845,11.0,1,1,1,1,1,0,2.0,2,2,11,0,0,0,0,0,0,0.4887387666602197,0.6811053895395542,0.6496203111237195,0.0688,0.0,1,1.0,0.0
213151,0,1,225000.0,450000.0,42075.0,450000.0,0.015221,-15510,-2537,-3661.0,-5901,1.0,1,1,1,1,1,0,3.0,2,2,11,0,0,0,0,0,0,0.8313747263459642,0.5134963694680021,0.5460231970049609,0.0688,0.0,1,0.0,0.0
443666,0,0,337500.0,356580.0,40459.5,315000.0,0.014464,-10607,-2567,-4783.0,-1463,9.0,1,1,0,1,0,0,1.0,2,2,7,0,0,0,0,0,0,0.5059979305057544,0.4844371935746925,0.5352762504724826,0.0716,0.0,0,1.0,1.0
119333,0,0,112500.0,634482.0,18679.5,454500.0,0.018801,-13566,-5536,-2321.0,-4690,16.0,1,1,0,1,0,0,1.0,2,2,10,0,0,0,0,0,0,0.4437137311762323,0.5291892131716356,0.4866531565147181,0.0688,0.0,1,0.0,0.0
453527,0,2,270000.0,728847.0,30771.0,553500.0,0.014464,-12854,-1131,-1296.0,-840,9.0,1,1,0,1,0,0,4.0,2,2,6,0,0,0,0,0,0,0.4767231241761308,0.6718837893162309,0.4258928980051529,0.1664,0.0,1,0.0,1.0
262359,0,0,112500.0,270000.0,12024.0,270000.0,0.026392,-24060,365243,-3149.0,-4415,9.0,1,0,0,1,0,0,2.0,2,2,9,0,0,0,0,0,0,0.5059979305057544,0.7403213936302763,0.6832688314232291,0.0098,0.0,0,5.0,0.0
182165,0,0,157500.0,246357.0,24129.0,234000.0,0.018801,-20509,365243,-9942.0,-4027,9.0,1,0,0,1,1,0,1.0,2,2,12,0,0,0,0,0,0,0.5059979305057544,0.3222748228769958,0.4578995512067301,0.311,0.0,1,2.0,0.0
160257,0,0,112500.0,450000.0,22018.5,450000.0,0.0228,-18952,-293,-898.0,-2471,7.0,1,1,0,1,1,0,2.0,2,2,7,0,0,0,0,0,0,0.5059979305057544,0.0921474918614846,0.1694287272664794,0.0688,0.0,1,3.0,1.0
245056,1,0,126000.0,193500.0,21883.5,193500.0,0.0031219999999999,-11436,-2852,-5835.0,-2334,9.0,1,1,0,1,1,0,1.0,3,3,14,0,0,0,0,0,0,0.4961444490946709,0.6907341418058938,0.5352762504724826,0.0688,1.0,1,1.0,0.0
357056,0,0,135000.0,1024740.0,55719.0,900000.0,0.035792,-23693,365243,-9026.0,-4711,9.0,1,0,0,1,1,0,2.0,2,2,15,0,0,0,0,0,0,0.5059979305057544,0.6813333297343589,0.5352762504724826,0.0688,0.0,0,1.0,0.0
409407,0,0,324000.0,1454094.0,38488.5,1138500.0,0.0228,-8978,-899,-3413.0,-1658,1.0,1,1,0,1,0,0,2.0,2,2,10,0,0,0,0,0,0,0.4611652444397084,0.6011724508524039,0.2793353208976285,0.0688,0.0,1,0.0,0.0
171228,0,0,247500.0,323194.5,22621.5,279000.0,0.01885,-16702,-6794,-8607.0,-212,9.0,1,1,0,1,0,0,2.0,2,2,12,0,0,0,0,0,0,0.6593229686528677,0.6746641568026783,0.6263042766749393,0.0688,0.0,1,3.0,0.0
116086,0,0,37800.0,134316.0,13212.0,126000.0,0.010556,-24084,365243,-12533.0,-4630,9.0,1,0,0,1,0,0,1.0,3,3,13,0,0,0,0,0,0,0.5059979305057544,0.4426938602512193,0.4170996682522097,0.0688,0.0,0,2.0,0.0
284198,0,1,135000.0,435253.5,20421.0,306000.0,0.035792,-11227,-1666,-508.0,-537,9.0,1,1,0,1,1,0,3.0,2,2,12,0,0,0,0,0,0,0.1984608328099972,0.6784397028819183,0.5352762504724826,0.0688,0.0,1,1.0,0.0
104143,0,0,76500.0,661500.0,25632.0,661500.0,0.009175,-16740,-2196,-6454.0,-261,9.0,1,1,0,1,0,0,1.0,2,2,16,0,0,0,0,1,1,0.6610581320225862,0.6520558490372564,0.5352762504724826,0.0688,0.0,1,1.0,0.0
242357,0,0,90000.0,277969.5,18225.0,229500.0,0.018801,-11913,-1873,-5685.0,-3836,64.0,1,1,0,1,0,0,1.0,2,2,14,0,0,0,0,1,1,0.5059979305057544,0.2823618517312266,0.5726825047161584,0.061,0.0,1,2.0,1.0
241820,0,0,90000.0,270000.0,13500.0,270000.0,0.0096569999999999,-20458,365243,-444.0,-713,9.0,1,0,0,1,0,0,2.0,2,2,11,0,0,0,0,0,0,0.7520841644300534,0.6404133467427977,0.4276573700350293,0.1611,0.0,0,1.0,0.0
434066,0,0,225000.0,630000.0,24543.0,630000.0,0.032561,-10936,-2231,-9458.0,-3313,3.0,1,1,0,1,0,1,1.0,1,1,19,0,0,0,0,0,0,0.5059979305057544,0.2610248185197481,0.3425288720742255,0.4564,1.0,1,3.0,1.0
301297,0,1,103500.0,431280.0,22149.0,360000.0,0.031329,-8628,-1359,-1433.0,-1308,9.0,1,1,0,1,0,0,3.0,2,2,8,0,0,0,0,0,0,0.1982148735039442,0.3912119758646301,0.5549467685334323,0.0688,1.0,1,5.0,0.0
368432,0,1,225000.0,652500.0,27427.5,652500.0,0.0196889999999999,-10526,-1691,-3905.0,-2969,34.0,1,1,0,1,0,0,2.0,2,2,7,0,0,0,0,0,0,0.5059979305057544,0.3875568688499024,0.5352762504724826,0.0072,0.0,1,1.0,1.0
205936,0,0,58500.0,270000.0,13500.0,337500.0,0.010966,-14733,-5004,-7809.0,-5009,9.0,1,1,1,1,1,0,2.0,2,2,13,0,0,0,0,0,0,0.5059979305057544,0.2015836822864006,0.4902575124990026,0.4258,0.0,1,3.0,0.0
292054,0,0,225000.0,472500.0,28134.0,472500.0,0.028663,-16824,-558,-4316.0,-362,9.0,1,1,0,1,1,0,2.0,2,2,12,0,0,0,0,1,1,0.5059979305057544,0.1166213822607189,0.363945238612397,0.0488,0.0,1,1.0,1.0
257687,0,0,405000.0,1494436.5,61803.0,1395000.0,0.0116569999999999,-18094,-2136,-7574.0,-1636,9.0,1,1,0,1,1,1,2.0,1,1,15,1,1,0,0,0,0,0.8896516614504284,0.8076489202115217,0.6380435278721609,0.1375,0.0,1,1.0,0.0
236988,0,1,112500.0,148500.0,14818.5,148500.0,0.0145199999999999,-16044,-4117,-5026.0,-3936,18.0,1,1,0,1,0,0,3.0,2,2,10,0,0,0,0,0,0,0.4490415785696293,0.6884780298151347,0.524496446363472,0.0521,0.0,1,3.0,1.0
249230,0,0,90000.0,254700.0,14220.0,225000.0,0.005313,-24421,365243,-2463.0,-4221,8.0,1,0,0,1,1,0,2.0,2,2,12,0,0,0,0,0,0,0.5059979305057544,0.4966561932818106,0.5424451438613613,0.0688,0.0,1,0.0,1.0
437834,0,2,180000.0,450000.0,47880.0,450000.0,0.022625,-12503,-797,-3837.0,-4320,1.0,1,1,0,1,0,0,4.0,2,2,17,0,0,0,0,0,0,0.4326292361323974,0.5382608124798625,0.501075160239048,0.1538,0.0,1,0.0,0.0
298145,0,0,90000.0,135000.0,9130.5,135000.0,0.035792,-11201,-662,-5197.0,-2915,9.0,1,1,1,1,0,0,1.0,2,2,15,0,0,0,0,1,1,0.5059979305057544,0.5586042826144338,0.5352762504724826,0.0688,0.0,0,1.0,1.0
232556,0,0,126000.0,398016.0,22977.0,360000.0,0.014464,-11839,-3665,-5717.0,-4500,9.0,1,1,0,1,0,0,2.0,2,2,6,0,0,0,0,0,0,0.5059979305057544,0.0360412651693029,0.7764098512142026,0.0078,0.0,1,1.0,0.0
153819,0,1,135000.0,276277.5,14233.5,238500.0,0.025164,-10049,-2540,-1567.0,-1598,2.0,1,1,0,1,0,0,3.0,2,2,11,0,0,0,0,0,0,0.3815487748615668,0.3444975929853481,0.5406544504453575,0.0589,0.0,1,0.0,0.0
